06nsxpn	frase-parola		運動の あとは 水を たくさん 飲みます。		Dopo l'esercizio bevo tanta acqua.	
0lkmmb7	frase-parola		雲がだんだん黒くなっています。		The clouds are getting darker.	
12jojgb	frase-parola		空に 雲が ひとつも ありません。		In cielo non c'è nemmeno una nuvola.	
0eiyoox	frase-parola		遠くに山が見えます。		In lontananza si vedono le montagne.	
1q129xz	frase-parola		遠くから 祭りの 音が 聞こえます。		Da lontano si sente il suono della festa.	
0pkrt1d	frase-parola		遠慮しないで、食べてください。		Non fare complimenti, mangia!	
1b4r933	frase-parola		遠慮は いりませんよ。		Non c'è bisogno di fare complimenti!	
1t7k4gh	frase-parola		白いシャツがすぐ汚れます。		Le camicie bianche si sporcano subito.	
0pvjx1k	frase-parola		雨で くつが 汚れました。		Con la pioggia le scarpe si sono sporcate.	
0kdfhjg	frase-parola		布団は押し入れに入れます。		Il futon si mette nell'armadio a muro.	
043vphy	frase-parola		押し入れから 冬の 服を 出しました。		Ho tirato fuori i vestiti invernali dall'armadio a muro.	
05ezapp	frase-parola		１０億人の人たちが英語を話しています。		One billion people speak English.	
0vay9om	frase-parola		あの 家は 一億円 するそうです。		Pare che quella casa costi cento milioni di yen.	
1vt1g9l	frase-parola		デパートの屋上にアドバルーンが上がっている。		There is an advertising balloon flying above the department store.	
1ilg5mj	frase-parola		屋上から 花火が 見えます。		Dal tetto si vedono i fuochi d'artificio.	
0w8wvoi	frase-parola		ここから海の音が聞こえる。		We can hear the ocean from here.	
0c24ad6	frase-parola		彼女はピアノで高い音を出した。		She struck high notes on the piano.	
02oy5ir	frase-parola		ラジオの音を下げてくれませんか。		Could you turn down the radio?	
0ragf7u	frase-parola		エアコンの 温度を 下げて ください。		Abbassa la temperatura del condizionatore, per favore.	
1dnqvno	frase-parola		階段を下りて、右です。		Scendi le scale e poi a destra.	
0qtjdy8	frase-parola		山を 下りる ほうが 大変です。		Scendere dalla montagna è più faticoso.	
0mc6ypt	frase-parola		熱が やっと 下がりました。		La febbre è finalmente scesa.	
1esr7qk	frase-parola		冬に なって、気温が 下がりました。		È arrivato l'inverno e la temperatura è scesa.	
06ackso	frase-parola		大学の近くに下宿しています。		Alloggio in una pensione vicino all'università.	
1e6yl2y	frase-parola		下宿の おばさんは 親切です。		La padrona della pensione è gentile.	
1kbkzo1	frase-parola		私は新しい下着が気に入っている。		I'm pleased with my new underwear.	
1ixkrli	frase-parola		旅行に 下着を 三まい 持って いきます。		In viaggio porto tre cambi di biancheria.	
1q3jwry	frase-parola		家内は海外旅行中で、よく電話をかけてくる。		My wife often rings me up, while she travels abroad.	
1rqhwto	frase-parola		家内と 二人で 旅行しました。		Ho viaggiato in due con mia moglie.	
127a2wk	frase-parola		科学の本を読むのが好きです。		Mi piace leggere libri di scienza.	
06l6bzk	frase-parola		科学は 生活を 便利に しました。		La scienza ha reso la vita comoda.	
1lrwgun	frase-parola		マッチで火をつけました。		Ho acceso il fuoco con un fiammifero.	
1ar72hy	frase-parola		キャンプで 火を おこしました。		Al campeggio abbiamo acceso il fuoco.	
1i4txql	frase-parola		となりの町で火事がありました。		C'è stato un incendio nella città vicina.	
1jk58g9	frase-parola		火事の ときは エレベーターを 使わないで ください。		In caso d'incendio non usare l'ascensore.	
0kicbzy	frase-parola		お花見に行きませんか？		Why don't we go and see the cherry blossoms?	
05pohuh	frase-parola		花見ができる春が待ち遠しい。		I can't wait for spring to come so we can sit under the cherry trees.	
08aglzc	frase-parola		課長に書類を渡しました。		Ho consegnato i documenti al capoufficio.	
0jk0r75	frase-parola		課長は 会議で 席に いません。		Il capoufficio è in riunione e non è alla scrivania.	
0ua6xlm	frase-parola		このスープは、しょっぱ過ぎて飲めないよ。		This soup is too salty to eat.	
1la9p9f	frase-parola		今日もまた寂しい一日が過ぎる。		Another lonely day.	
0yvzxyx	frase-parola		会議は三時に始まります。		La riunione comincia alle tre.	
1vnjcr9	frase-parola		会議が 長くて、疲れました。		La riunione era lunga e mi sono stancato.	
1hedbr9	frase-parola		会議室は二階にあります。		La sala riunioni è al secondo piano.	
00gmbol	frase-parola		会議室を 三時から 使いたいです。		Vorrei usare la sala riunioni dalle tre.	
198ojr7	frase-parola		会場は駅から歩いて五分です。		La sede è a cinque minuti a piedi dalla stazione.	
0pam66v	frase-parola		会場は 人で いっぱいでした。		La sala era piena di gente.	
1lxemyd	frase-parola		日本語で会話の練習をします。		Faccio pratica di conversazione in giapponese.	
02yzobq	frase-parola		英語の 会話は まだ 苦手です。		La conversazione in inglese mi riesce ancora male.	
07pqk82	frase-parola		地球は 太陽の まわりを 回って います。		La Terra gira intorno al Sole.	
1ylxhlj	frase-parola		タイヤが ゆっくり 回って います。		La ruota sta girando lentamente.	
19gj25l	frase-parola		ハンドルを 右に 回して ください。		Gira la manopola verso destra.	
0chtfkk	frase-parola		かぎを 回して、ドアを 開けました。		Ho girato la chiave e ho aperto la porta.	
07h4wba	frase-parola		弟が私のカメラを壊しました。		Mio fratello minore ha rotto la mia macchina fotografica.	
0h90kyi	frase-parola		古い 家を 壊して、新しいのを 建てます。		Demoliscono la casa vecchia e ne costruiscono una nuova.	
1o8skt9	frase-parola		このイヤホンは壊れています。		These earphones don't work.	
0w7er1h	frase-parola		あの壊れた花瓶は祖父のものです。		That broken vase is my grandfather's.	
0aq8oj3	frase-parola		このバスは、海岸に行きますか。		Does this bus go to the beach?	
1lnk11l	frase-parola		海岸を 散歩しながら 貝を ひろいました。		Passeggiando sulla costa ho raccolto conchiglie.	
0ovs5u3	frase-parola		皆で写真をとりましょう。		Facciamoci una foto tutti insieme.	
1neud0u	frase-parola		皆の 意見を 聞いてから 決めます。		Decido dopo aver sentito l'opinione di tutti.	
0jic7i6	frase-parola		十ページを開いてください。		Aprite a pagina dieci.	
1rls1y5	frase-parola		駅前に 新しい 店を 開きました。		Ho aperto un nuovo negozio davanti alla stazione.	
04dcsm9	frase-parola		確か、あの店は月曜日が休みです。		Se ricordo bene, quel negozio chiude il lunedì.	
0xqxy3i	frase-parola		確かに 荷物を 受け取りました。		Ho ricevuto il pacco, confermo.	
0koh8c9	frase-parola		旅行を楽しみにしています。		Non vedo l'ora del viaggio.	
05i63if	frase-parola		週末の 楽しみは 映画です。		Il piacere del fine settimana è il cinema.	
120l5tv	frase-parola		グレイ先生は仕事を楽しんでいませんでした。		Mr Grey did not enjoy his job.	
1gysy5v	frase-parola		祭りを みんなで 楽しみました。		Ci siamo goduti la festa tutti insieme.	
1les2vr	frase-parola		プラスチックは割れにくい。		Plastic does not break easily.	
0fn04v0	frase-parola		じしんで まどガラスが 割れました。		Con il terremoto il vetro della finestra si è rotto.	
15ddmxh	frase-parola		学生の割合が高いです。		La percentuale di studenti è alta.	
1ccvgff	frase-parola		やさいの 割合を 増やしましょう。		Aumentiamo la proporzione di verdure.	
12qtu7v	frase-parola		雪で道が滑りますから、気をつけて。		Con la neve la strada è scivolosa: attento.	
06w4cb9	frase-parola		ゆかが ぬれて いて、滑りました。		Il pavimento era bagnato e sono scivolato.	
1wejalj	frase-parola		よく噛んで食べなさい。		Mastica bene quando mangi.	
0mk2anh	frase-parola		犬に 手を 噛まれました。		Un cane mi ha morso la mano.	
0hhu1kz	frase-parola		そのぬれたシャツはすぐに乾くだろう。		The wet shirt will soon dry up.	
1ndm91l	frase-parola		洗濯ものが もう 乾きました。		Il bucato si è già asciugato.	
0r04831	frase-parola		学生の時は勉強することになれていた。		I was used to studying when I was a student.	
0h9tome	frase-parola		新しい 生活に もう 慣れましたか。		Ti sei già abituato alla nuova vita?	
1gc8vxl	frase-parola		なぜ看護婦になりたいのですか。		Why do you want to be a nurse?	
1smnkqg	frase-parola		看護婦さんが 優しく して くれました。		L'infermiera è stata gentile con me.	
1mbhpni	frase-parola		テニスをすることは私には簡単だ。		Playing tennis is easy for me.	
0wxb3ww	frase-parola		作り方は 簡単ですから、すぐ できます。		La preparazione è semplice: si fa subito.	
0891gob	frase-parola		二人の間がしっくり行かない。		They don't get along together.	
1sz808w	frase-parola		テニスは学生の間で大変人気がある。		Tennis is very popular among students.	
0dtnzog	frase-parola		急げば、九時のでんしゃに間に合う。		Se ci sbrighiamo facciamo in tempo per il treno delle 9.	
1kvf2c0	frase-parola		タクシーで 行けば、飛行機に 間に合いますよ。		Se andiamo in taxi facciamo in tempo per l'aereo.	
0e8lg63	frase-parola		電車を間違えました。		Ho sbagliato treno.	
1dtv85d	frase-parola		漢字を 間違えて 覚えて いました。		Avevo memorizzato il kanji sbagliato.	
0qcgdqg	frase-parola		これとあれはどういう関係があるの。		How is this connected to that?	
1r5qssd	frase-parola		二人は 仕事の 関係で 知り合いました。		I due si sono conosciuti per motivi di lavoro.	
02zcho2	frase-parola		いや、頑張ればできるよ。		Yes, he can, if he tries hard.	
0idfu1g	frase-parola		試験まで あと 一週間、頑張ります。		Manca una settimana all'esame: mi impegnerò al massimo.	
0qis9o0	frase-parola		この川で泳ぐのは危険です。		Nuotare in questo fiume è pericoloso.	
0th7oik	frase-parola		ここから 先は 危険ですから、入らないで ください。		Da qui in poi è pericoloso: non entrare.	
0xx3q1k	frase-parola		喜んで質問に答えましょう。		I'll be happy to answer your question.	
1pnv34p	frase-parola		彼らは良い知らせを聞いて喜んだ。		They were delighted at the good news.	
1p51mnk	frase-parola		ちょっと寄って行きませんか。		Won't you come in for a moment?	
18iah93	frase-parola		帰りに スーパーに 寄ります。		Al ritorno passo dal supermercato.	
11unq3s	frase-parola		またの機会にしましょう。		Let's make it some other time.	
06ffd5b	frase-parola		日本語を 話す 機会が 少ないです。		Ho poche occasioni di parlare giapponese.	
1wboaw5	frase-parola		帰りに牛乳を買ってきてね。		Al ritorno compra il latte, mi raccomando.	
10h5osh	frase-parola		帰りの 電車は こんで いました。		Il treno del ritorno era affollato.	
